game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_team_id,gameHome,gameAway,home_scored_avg,home_conceded_avg,away_team_id,away_scored_avg,away_conceded_avg,total
2,5,0,5,4,0,4,2,0,1,3,0,1,3,1,30,0,2,2.5172413793103448,3.1494252873563218,16,2.872093023255814,2.627906976744186,2
2,6,0,0,3,0,1,3,1,2,4,0,5,4,1,22,0,4,2.6,2.9789473684210526,17,2.524390243902439,2.975609756097561,4
6,1,0,4,3,1,2,5,1,5,4,0,4,2,1,26,3,4,2.5,2.451219512195122,18,2.8846153846153846,2.6153846153846154,7
5,3,1,4,1,0,3,4,0,5,2,1,4,3,0,2,6,4,2.951219512195122,2.9390243902439024,21,2.024390243902439,3.3902439024390243,10
1,2,1,2,4,0,2,1,0,6,3,1,1,2,0,20,5,4,2.7325581395348837,2.7325581395348837,1,2.231707317073171,2.975609756097561,9
2,1,0,4,2,0,5,1,1,1,2,0,2,0,0,16,0,2,2.627906976744186,2.872093023255814,8,2.6931818181818183,2.4318181818181817,2
2,1,1,2,5,0,1,5,0,2,5,0,5,2,0,25,1,4,3.1951219512195124,2.7195121951219514,52,3.0365853658536586,3.1219512195121952,5
3,4,1,6,4,1,0,2,0,4,2,1,4,5,0,23,2,3,2.9634146341463414,2.2195121951219514,17,2.524390243902439,2.975609756097561,5
4,2,0,5,4,0,5,7,0,1,3,0,3,2,1,3,5,3,2.6595744680851063,3.0851063829787235,29,3.0114942528735633,2.4827586206896552,8
3,6,0,4,1,1,0,3,0,3,2,1,4,2,0,15,3,2,2.294736842105263,3.1473684210526316,53,2.402439024390244,3.1707317073170733,5
2,1,0,0,5,1,0,2,0,1,3,1,3,0,0,6,5,3,2.5795454545454546,2.8068181818181817,30,3.1494252873563218,2.5172413793103448,8
1,3,0,4,1,0,3,4,0,1,2,0,4,1,1,2,1,2,2.951219512195122,2.9390243902439024,22,2.9789473684210526,2.6,3
2,1,1,2,4,0,2,1,0,1,4,0,3,4,0,24,3,4,2.5454545454545454,2.757575757575758,26,2.451219512195122,2.5,7
4,2,0,6,0,1,1,2,0,3,4,0,3,2,0,5,3,1,2.7196261682242993,3.3551401869158877,53,2.402439024390244,3.1707317073170733,4
5,1,1,4,2,1,3,2,1,4,5,0,2,4,0,7,3,1,2.8902439024390243,2.451219512195122,15,3.1473684210526316,2.294736842105263,4
2,5,0,2,3,0,3,8,0,3,4,1,2,3,0,1,1,3,2.975609756097561,2.231707317073171,19,2.763440860215054,2.5913978494623655,4
3,4,1,4,3,0,1,4,0,3,4,1,5,2,0,29,1,3,2.4827586206896552,3.0114942528735633,18,2.8846153846153846,2.6153846153846154,4
3,1,1,2,3,0,5,3,0,2,3,1,4,3,0,12,3,1,2.8780487804878048,2.6219512195121952,13,2.5609756097560976,2.8902439024390243,4
3,4,1,1,5,0,3,1,0,2,3,0,3,1,0,20,3,5,2.7325581395348837,2.7325581395348837,23,2.2195121951219514,2.9634146341463414,8
2,3,1,0,2,0,5,3,0,4,1,1,3,0,0,10,4,2,2.9545454545454546,3.034090909090909,30,3.1494252873563218,2.5172413793103448,6
4,2,0,3,6,0,5,2,1,5,6,0,7,2,1,28,1,5,2.4204545454545454,2.6704545454545454,14,2.8536585365853657,2.768292682926829,6
3,0,0,3,2,0,1,2,1,1,0,0,3,6,0,3,4,2,2.6595744680851063,3.0851063829787235,6,2.8068181818181817,2.5795454545454546,6
4,5,0,4,2,0,4,3,1,0,3,1,5,4,0,24,4,1,2.5454545454545454,2.757575757575758,23,2.2195121951219514,2.9634146341463414,5
1,2,0,3,1,1,3,4,0,3,1,0,1,0,1,26,2,5,2.5,2.451219512195122,14,2.8536585365853657,2.768292682926829,7
5,2,1,3,1,0,3,0,0,1,6,0,4,0,0,19,3,2,2.5913978494623655,2.763440860215054,53,2.402439024390244,3.1707317073170733,5
0,3,0,3,2,0,4,1,0,5,4,1,3,1,0,4,3,1,2.8780487804878048,2.6707317073170733,16,2.872093023255814,2.627906976744186,4
1,2,0,1,7,0,1,7,0,5,4,1,8,1,0,8,0,3,2.4318181818181817,2.6931818181818183,30,3.1494252873563218,2.5172413793103448,3
1,5,0,3,6,0,2,1,0,4,3,1,6,3,0,1,2,3,2.975609756097561,2.231707317073171,22,2.9789473684210526,2.6,5
4,3,0,3,4,0,2,5,0,6,5,1,7,1,0,21,3,4,3.3902439024390243,2.024390243902439,9,2.5643564356435644,2.613861386138614,7
3,5,0,4,1,0,4,5,0,3,2,1,2,4,0,20,6,3,2.7325581395348837,2.7325581395348837,17,2.524390243902439,2.975609756097561,9
4,2,1,5,3,1,8,2,1,0,2,0,2,3,0,3,4,2,2.6595744680851063,3.0851063829787235,22,2.9789473684210526,2.6,6
5,2,0,6,2,0,5,4,0,4,5,1,3,2,0,25,5,0,3.1951219512195124,2.7195121951219514,2,2.9390243902439024,2.951219512195122,5
3,4,1,4,1,0,2,4,0,5,1,1,3,2,0,29,1,3,2.4827586206896552,3.0114942528735633,12,2.6219512195121952,2.8780487804878048,4
5,3,0,3,4,1,3,6,0,5,6,0,1,7,1,9,4,3,2.613861386138614,2.5643564356435644,21,2.024390243902439,3.3902439024390243,7
0,8,0,4,1,0,1,4,0,2,1,0,1,5,0,10,3,2,2.9545454545454546,3.034090909090909,6,2.8068181818181817,2.5795454545454546,5
3,1,0,1,0,1,2,3,1,1,0,0,3,5,0,15,4,1,2.294736842105263,3.1473684210526316,5,3.3551401869158877,2.7196261682242993,5
3,4,1,2,3,1,4,2,1,2,1,1,3,0,0,7,1,4,2.8902439024390243,2.451219512195122,13,2.5609756097560976,2.8902439024390243,5
1,3,1,3,2,0,2,1,0,2,3,1,4,3,0,8,2,1,2.4318181818181817,2.6931818181818183,7,2.451219512195122,2.8902439024390243,3
4,3,0,0,3,0,5,4,0,6,1,0,5,1,1,4,0,1,2.8780487804878048,2.6707317073170733,30,3.1494252873563218,2.5172413793103448,1
3,2,1,2,1,0,4,3,0,3,0,1,2,5,0,12,3,4,2.8780487804878048,2.6219512195121952,16,2.872093023255814,2.627906976744186,7
2,3,1,3,2,0,1,2,0,5,1,1,2,5,0,19,2,5,2.5913978494623655,2.763440860215054,2,2.9390243902439024,2.951219512195122,7
4,5,1,2,3,1,3,4,1,1,6,0,2,4,0,28,5,0,2.4204545454545454,2.6704545454545454,23,2.2195121951219514,2.9634146341463414,5
2,1,0,8,0,1,2,3,0,6,4,0,4,2,0,6,1,4,2.5795454545454546,2.8068181818181817,10,3.034090909090909,2.9545454545454546,5
3,4,0,1,3,1,3,2,0,2,3,0,4,3,0,1,2,1,2.975609756097561,2.231707317073171,13,2.5609756097560976,2.8902439024390243,3
1,4,0,2,3,0,3,4,0,3,6,0,3,5,0,53,1,4,3.1707317073170733,2.402439024390244,52,3.0365853658536586,3.1219512195121952,5
2,5,0,0,4,0,3,4,1,1,5,0,3,1,0,18,5,4,2.6153846153846154,2.8846153846153846,5,3.3551401869158877,2.7196261682242993,9
0,3,1,5,2,0,3,2,1,6,5,1,1,4,0,17,1,2,2.975609756097561,2.524390243902439,29,3.0114942528735633,2.4827586206896552,3
4,3,1,1,4,0,5,8,0,3,5,1,1,2,0,16,5,7,2.627906976744186,2.872093023255814,1,2.231707317073171,2.975609756097561,12
1,0,1,5,2,0,1,4,0,1,2,0,5,0,1,15,2,1,2.294736842105263,3.1473684210526316,22,2.9789473684210526,2.6,3
4,0,0,5,2,1,1,6,0,2,3,0,3,2,1,26,1,2,2.5,2.451219512195122,28,2.6704545454545454,2.4204545454545454,3
1,2,1,0,5,0,3,1,0,3,2,1,2,3,0,24,1,2,2.5454545454545454,2.757575757575758,14,2.8536585365853657,2.768292682926829,3
4,1,1,3,1,1,3,2,0,1,3,1,6,0,0,20,7,4,2.7325581395348837,2.7325581395348837,19,2.763440860215054,2.5913978494623655,11
2,5,0,3,0,0,2,5,1,1,2,0,1,4,1,12,5,1,2.8780487804878048,2.6219512195121952,25,2.7195121951219514,3.1951219512195124,6
3,2,1,4,1,0,6,3,1,1,4,0,4,2,0,52,4,1,3.1219512195121952,3.0365853658536586,53,2.402439024390244,3.1707317073170733,5
1,2,1,6,2,0,6,0,0,1,4,1,2,4,0,13,4,3,2.8902439024390243,2.5609756097560976,25,2.7195121951219514,3.1951219512195124,7
2,3,1,5,2,0,1,0,0,3,2,1,5,0,0,5,5,4,2.7196261682242993,3.3551401869158877,7,2.451219512195122,2.8902439024390243,9
1,4,0,6,3,0,1,4,0,3,1,1,2,3,1,18,6,3,2.6153846153846154,2.8846153846153846,15,3.1473684210526316,2.294736842105263,9
3,4,1,1,0,0,4,7,0,1,6,1,1,5,0,30,3,0,2.5172413793103448,3.1494252873563218,4,2.6707317073170733,2.8780487804878048,3
3,2,0,2,3,1,0,1,0,1,3,0,2,3,0,26,2,3,2.5,2.451219512195122,23,2.2195121951219514,2.9634146341463414,5
2,5,1,4,1,0,2,3,1,0,3,0,2,6,0,8,1,2,2.4318181818181817,2.6931818181818183,29,3.0114942528735633,2.4827586206896552,3
5,3,1,1,4,1,5,4,1,2,3,0,4,2,1,17,8,2,2.975609756097561,2.524390243902439,20,2.7325581395348837,2.7325581395348837,10
4,3,0,6,2,0,1,3,0,2,3,1,3,0,0,24,4,2,2.5454545454545454,2.757575757575758,6,2.8068181818181817,2.5795454545454546,6
5,2,0,3,4,0,4,3,1,2,3,0,4,2,0,16,6,3,2.627906976744186,2.872093023255814,3,3.0851063829787235,2.6595744680851063,9
2,3,0,4,3,0,2,4,1,2,5,0,2,5,0,2,6,4,2.951219512195122,2.9390243902439024,12,2.6219512195121952,2.8780487804878048,10
3,2,1,4,5,1,1,2,0,1,4,1,5,2,1,30,6,4,2.5172413793103448,3.1494252873563218,18,2.8846153846153846,2.6153846153846154,10
2,1,0,4,2,0,2,6,0,3,5,1,2,3,0,28,0,2,2.4204545454545454,2.6704545454545454,13,2.5609756097560976,2.8902439024390243,2
4,5,0,2,4,1,4,3,0,0,3,0,2,0,1,26,1,2,2.5,2.451219512195122,6,2.8068181818181817,2.5795454545454546,3
1,2,0,3,6,0,5,1,0,3,1,1,1,5,1,9,1,3,2.613861386138614,2.5643564356435644,5,3.3551401869158877,2.7196261682242993,4
5,2,1,2,3,1,2,6,0,2,5,0,2,1,0,8,4,5,2.4318181818181817,2.6931818181818183,53,2.402439024390244,3.1707317073170733,9
1,3,0,9,8,0,4,5,1,6,4,1,2,1,0,52,3,2,3.1219512195121952,3.0365853658536586,4,2.6707317073170733,2.8780487804878048,5
3,4,0,3,5,1,2,0,0,5,4,1,2,1,0,14,6,1,2.768292682926829,2.8536585365853657,25,2.7195121951219514,3.1951219512195124,7
0,1,0,0,5,1,2,1,1,2,5,1,2,7,0,22,1,4,2.6,2.9789473684210526,19,2.763440860215054,2.5913978494623655,5
3,5,1,2,5,0,3,4,0,2,1,1,3,2,0,21,6,2,3.3902439024390243,2.024390243902439,15,3.1473684210526316,2.294736842105263,8
2,4,0,2,3,1,4,1,0,5,3,0,3,4,1,10,1,0,2.9545454545454546,3.034090909090909,1,2.231707317073171,2.975609756097561,1
3,1,0,1,6,0,1,3,0,3,2,1,2,1,1,26,4,0,2.5,2.451219512195122,13,2.5609756097560976,2.8902439024390243,4
1,2,0,1,3,0,5,6,0,5,4,0,2,3,1,4,4,5,2.8780487804878048,2.6707317073170733,20,2.7325581395348837,2.7325581395348837,9
4,3,0,4,2,1,1,2,1,2,3,0,1,5,0,52,5,2,3.1219512195121952,3.0365853658536586,1,2.231707317073171,2.975609756097561,7
4,1,1,4,2,0,3,2,1,3,1,0,3,2,0,25,6,3,3.1951219512195124,2.7195121951219514,22,2.9789473684210526,2.6,9
1,4,1,3,4,0,1,2,0,7,4,1,1,5,0,9,2,3,2.613861386138614,2.5643564356435644,53,2.402439024390244,3.1707317073170733,5
2,4,1,4,3,0,3,1,1,2,3,0,3,2,0,29,2,0,2.4827586206896552,3.0114942528735633,3,3.0851063829787235,2.6595744680851063,2
1,3,0,3,2,0,5,0,1,4,1,0,5,4,0,17,3,1,2.975609756097561,2.524390243902439,7,2.451219512195122,2.8902439024390243,4
1,3,0,1,5,1,3,6,0,2,3,0,3,2,1,5,1,2,2.7196261682242993,3.3551401869158877,16,2.872093023255814,2.627906976744186,3
4,1,0,3,2,0,6,1,0,5,1,0,4,2,1,18,5,2,2.6153846153846154,2.8846153846153846,21,2.024390243902439,3.3902439024390243,7
5,0,0,4,1,1,4,5,1,0,2,0,2,3,0,8,0,6,2.4318181818181817,2.6931818181818183,10,3.034090909090909,2.9545454545454546,6
3,2,0,3,2,1,2,3,0,0,3,1,2,3,0,23,3,4,2.9634146341463414,2.2195121951219514,19,2.763440860215054,2.5913978494623655,7
5,2,1,4,5,1,3,1,1,2,4,0,3,0,0,17,3,4,2.975609756097561,2.524390243902439,21,2.024390243902439,3.3902439024390243,7
3,2,1,2,3,0,0,1,1,2,1,0,2,4,0,7,1,3,2.8902439024390243,2.451219512195122,12,2.6219512195121952,2.8780487804878048,4
3,6,0,1,4,0,2,0,0,4,2,0,2,1,1,28,1,3,2.4204545454545454,2.6704545454545454,6,2.8068181818181817,2.5795454545454546,4
4,1,1,1,2,0,1,5,0,4,3,1,1,5,0,14,3,5,2.768292682926829,2.8536585365853657,2,2.9390243902439024,2.951219512195122,8
5,4,0,4,3,0,5,2,0,1,2,0,3,0,1,15,3,1,2.294736842105263,3.1473684210526316,30,3.1494252873563218,2.5172413793103448,4
3,2,1,3,4,1,4,2,0,1,0,0,2,1,0,12,4,2,2.8780487804878048,2.6219512195121952,2,2.9390243902439024,2.951219512195122,6
3,2,1,3,1,0,3,2,0,2,0,0,5,3,1,24,3,2,2.5454545454545454,2.757575757575758,13,2.5609756097560976,2.8902439024390243,5
4,5,1,0,3,1,4,1,0,1,4,0,1,2,1,3,3,0,2.6595744680851063,3.0851063829787235,9,2.5643564356435644,2.613861386138614,3
4,5,0,4,2,0,3,5,0,3,1,1,0,5,0,18,5,3,2.6153846153846154,2.8846153846153846,52,3.0365853658536586,3.1219512195121952,8
0,1,0,5,2,1,2,3,1,2,6,0,3,4,0,28,2,3,2.4204545454545454,2.6704545454545454,24,2.757575757575758,2.5454545454545454,5
5,4,0,5,4,0,1,5,0,4,2,1,5,0,1,7,2,3,2.8902439024390243,2.451219512195122,29,3.0114942528735633,2.4827586206896552,5
4,2,0,1,2,1,4,2,0,4,2,1,2,1,0,30,3,4,2.5172413793103448,3.1494252873563218,1,2.231707317073171,2.975609756097561,7
1,2,0,2,3,1,4,3,0,3,1,1,7,2,0,15,1,4,2.294736842105263,3.1473684210526316,20,2.7325581395348837,2.7325581395348837,5
4,1,0,2,3,1,2,3,0,7,4,0,0,2,0,10,1,4,2.9545454545454546,3.034090909090909,53,2.402439024390244,3.1707317073170733,5
4,3,1,1,0,1,5,0,0,1,2,0,5,2,0,19,8,3,2.5913978494623655,2.763440860215054,22,2.9789473684210526,2.6,11
4,1,0,5,4,1,1,5,0,5,4,1,2,6,0,4,2,5,2.8780487804878048,2.6707317073170733,23,2.2195121951219514,2.9634146341463414,7
3,4,1,2,4,0,4,1,0,3,0,0,5,2,1,25,3,1,3.1951219512195124,2.7195121951219514,8,2.6931818181818183,2.4318181818181817,4
2,6,1,3,1,1,1,2,1,4,1,1,2,4,0,29,1,0,2.4827586206896552,3.0114942528735633,20,2.7325581395348837,2.7325581395348837,1
3,4,0,1,4,0,1,6,1,1,4,1,0,3,0,1,2,3,2.975609756097561,2.231707317073171,6,2.8068181818181817,2.5795454545454546,5
1,2,0,4,1,1,3,5,1,1,5,0,2,4,0,12,1,6,2.8780487804878048,2.6219512195121952,3,3.0851063829787235,2.6595744680851063,7
2,4,0,4,0,1,5,0,0,3,1,1,4,3,0,5,2,5,2.7196261682242993,3.3551401869158877,23,2.2195121951219514,2.9634146341463414,7
3,6,0,4,7,0,4,1,0,1,6,0,4,2,0,2,4,3,2.951219512195122,2.9390243902439024,4,2.6707317073170733,2.8780487804878048,7
0,2,0,3,2,1,3,2,0,2,1,1,5,3,0,15,5,2,2.294736842105263,3.1473684210526316,9,2.5643564356435644,2.613861386138614,7
4,0,1,5,2,1,3,4,0,5,3,1,5,7,0,13,2,1,2.8902439024390243,2.5609756097560976,10,3.034090909090909,2.9545454545454546,3
5,4,1,6,3,0,2,0,0,5,4,1,4,3,1,14,3,2,2.768292682926829,2.8536585365853657,16,2.872093023255814,2.627906976744186,5
6,2,1,3,0,1,3,1,0,4,2,1,4,5,0,17,2,6,2.975609756097561,2.524390243902439,22,2.9789473684210526,2.6,8
4,3,0,3,4,1,5,2,1,1,2,0,0,1,0,26,1,2,2.5,2.451219512195122,52,3.0365853658536586,3.1219512195121952,3
2,3,1,3,0,1,5,0,1,2,4,0,3,1,0,21,3,0,3.3902439024390243,2.024390243902439,25,2.7195121951219514,3.1951219512195124,3
2,6,0,2,1,0,3,2,0,3,1,1,3,2,0,7,4,5,2.8902439024390243,2.451219512195122,30,3.1494252873563218,2.5172413793103448,9
1,2,1,2,1,0,4,1,0,1,2,1,3,0,0,18,3,2,2.6153846153846154,2.8846153846153846,8,2.6931818181818183,2.4318181818181817,5
5,6,0,1,4,0,2,1,0,4,3,0,2,3,0,53,1,3,3.1707317073170733,2.402439024390244,28,2.6704545454545454,2.4204545454545454,4
6,5,1,0,1,1,3,4,0,3,6,0,6,3,0,15,3,1,2.294736842105263,3.1473684210526316,14,2.8536585365853657,2.768292682926829,4
3,5,1,2,5,0,1,2,1,4,2,0,3,1,0,6,4,3,2.5795454545454546,2.8068181818181817,5,3.3551401869158877,2.7196261682242993,7
2,4,1,3,1,0,1,0,1,4,3,0,1,4,1,30,3,2,2.5172413793103448,3.1494252873563218,21,2.024390243902439,3.3902439024390243,5
3,1,1,3,2,0,3,4,0,3,9,0,3,5,0,24,1,4,2.5454545454545454,2.757575757575758,52,3.0365853658536586,3.1219512195121952,5
0,1,1,6,3,1,7,4,1,1,4,1,6,1,1,4,4,5,2.8780487804878048,2.6707317073170733,2,2.9390243902439024,2.951219512195122,9
1,3,1,1,2,0,0,3,0,6,4,1,4,1,0,12,4,5,2.8780487804878048,2.6219512195121952,10,3.034090909090909,2.9545454545454546,9
1,0,0,2,3,0,2,3,0,2,1,1,2,3,0,3,2,1,2.6595744680851063,3.0851063829787235,17,2.524390243902439,2.975609756097561,3
2,3,1,1,2,1,2,1,0,2,0,1,3,0,0,19,0,2,2.5913978494623655,2.763440860215054,18,2.8846153846153846,2.6153846153846154,2
4,7,0,3,2,1,3,4,1,3,2,0,2,1,0,25,6,4,3.1951219512195124,2.7195121951219514,20,2.7325581395348837,2.7325581395348837,10
2,3,0,3,0,0,3,4,0,4,3,1,6,2,0,29,5,2,2.4827586206896552,3.0114942528735633,9,2.5643564356435644,2.613861386138614,7
3,2,0,2,1,0,3,4,1,2,1,0,1,2,0,53,3,2,3.1707317073170733,2.402439024390244,26,2.451219512195122,2.5,5
2,0,0,3,2,0,1,2,1,0,3,0,3,2,0,1,3,2,2.975609756097561,2.231707317073171,23,2.2195121951219514,2.9634146341463414,5
4,3,1,5,0,0,2,7,0,4,2,0,4,3,1,7,3,1,2.8902439024390243,2.451219512195122,22,2.9789473684210526,2.6,4
5,3,0,2,5,0,2,5,0,1,2,1,4,3,1,12,4,3,2.8780487804878048,2.6219512195121952,18,2.8846153846153846,2.6153846153846154,7
3,4,1,6,4,0,6,0,0,4,1,1,5,1,0,9,1,2,2.613861386138614,2.5643564356435644,2,2.9390243902439024,2.951219512195122,3
1,9,1,6,5,0,0,4,0,3,2,0,5,1,0,21,2,3,3.3902439024390243,2.024390243902439,20,2.7325581395348837,2.7325581395348837,5
1,3,1,3,2,0,2,1,0,2,3,1,4,3,0,8,3,0,2.4318181818181817,2.6931818181818183,7,2.451219512195122,2.8902439024390243,3
1,4,0,1,4,1,3,2,0,2,0,0,5,4,0,28,4,0,2.4204545454545454,2.6704545454545454,52,3.0365853658536586,3.1219512195121952,4
4,2,1,1,2,1,4,1,1,3,2,0,2,5,0,26,2,1,2.5,2.451219512195122,24,2.757575757575758,2.5454545454545454,3
2,3,0,4,0,1,6,3,0,4,5,1,1,2,0,19,6,3,2.5913978494623655,2.763440860215054,30,3.1494252873563218,2.5172413793103448,9
2,4,0,4,5,0,7,1,1,1,4,1,2,3,1,10,2,4,2.9545454545454546,3.034090909090909,15,3.1473684210526316,2.294736842105263,6
6,3,0,0,4,0,3,2,1,2,3,1,1,3,0,13,1,4,2.8902439024390243,2.5609756097560976,16,2.872093023255814,2.627906976744186,5
3,4,1,3,2,0,3,1,1,4,1,0,1,2,1,17,3,4,2.975609756097561,2.524390243902439,1,2.231707317073171,2.975609756097561,7
6,3,0,1,2,0,8,1,1,4,2,1,1,4,0,5,5,2,2.7196261682242993,3.3551401869158877,14,2.8536585365853657,2.768292682926829,7
3,5,1,7,2,0,4,0,0,1,0,1,1,4,0,3,4,3,2.6595744680851063,3.0851063829787235,23,2.2195121951219514,2.9634146341463414,7
2,3,0,4,7,0,2,3,0,3,2,0,6,3,1,6,2,4,2.5795454545454546,2.8068181818181817,22,2.9789473684210526,2.6,6
2,3,0,6,4,0,2,4,1,2,1,0,4,2,1,5,5,4,2.7196261682242993,3.3551401869158877,4,2.6707317073170733,2.8780487804878048,9
2,5,1,4,1,0,2,3,1,0,3,0,2,6,0,8,3,1,2.4318181818181817,2.6931818181818183,29,3.0114942528735633,2.4827586206896552,4
1,3,0,6,5,0,1,2,0,4,1,1,1,2,1,16,7,3,2.627906976744186,2.872093023255814,24,2.757575757575758,2.5454545454545454,10
2,4,0,2,3,0,4,3,0,2,1,1,1,5,0,52,7,2,3.1219512195121952,3.0365853658536586,30,3.1494252873563218,2.5172413793103448,9
3,4,0,1,3,1,3,2,0,2,3,0,4,3,0,1,2,3,2.975609756097561,2.231707317073171,13,2.5609756097560976,2.8902439024390243,5
3,1,0,5,2,1,2,3,0,5,1,1,2,1,0,20,1,4,2.7325581395348837,2.7325581395348837,10,3.034090909090909,2.9545454545454546,5
4,1,0,4,3,1,0,5,1,2,3,0,7,4,0,17,1,4,2.975609756097561,2.524390243902439,26,2.451219512195122,2.5,5
5,2,1,3,2,0,0,1,0,3,1,0,3,2,0,22,3,2,2.6,2.9789473684210526,53,2.402439024390244,3.1707317073170733,5
3,4,1,4,1,0,2,4,0,5,1,1,3,2,0,29,3,2,2.4827586206896552,3.0114942528735633,12,2.6219512195121952,2.8780487804878048,5
2,4,0,2,1,1,3,4,0,0,1,0,4,5,1,4,1,3,2.8780487804878048,2.6707317073170733,28,2.6704545454545454,2.4204545454545454,4
4,3,0,1,2,1,4,0,0,1,4,0,3,4,1,2,5,2,2.951219512195122,2.9390243902439024,23,2.2195121951219514,2.9634146341463414,7
3,6,0,1,4,0,3,2,1,4,5,0,3,2,0,18,3,2,2.6153846153846154,2.8846153846153846,16,2.872093023255814,2.627906976744186,5
1,0,1,0,3,0,3,0,0,4,1,0,6,1,1,3,4,5,2.6595744680851063,3.0851063829787235,13,2.5609756097560976,2.8902439024390243,9
1,3,0,3,4,1,7,3,0,0,3,0,1,2,1,7,0,2,2.8902439024390243,2.451219512195122,14,2.8536585365853657,2.768292682926829,2
2,5,0,4,7,0,4,1,0,1,5,0,1,4,1,21,3,2,3.3902439024390243,2.024390243902439,52,3.0365853658536586,3.1219512195121952,5
2,3,1,3,2,1,1,2,0,5,1,1,4,1,1,8,2,1,2.4318181818181817,2.6931818181818183,9,2.5643564356435644,2.613861386138614,3
5,1,1,1,2,0,9,3,1,4,2,1,3,1,1,19,2,3,2.5913978494623655,2.763440860215054,24,2.757575757575758,2.5454545454545454,5
4,1,1,4,3,0,5,2,1,1,6,0,4,5,0,6,3,2,2.5795454545454546,2.8068181818181817,14,2.8536585365853657,2.768292682926829,5
3,1,1,3,4,0,3,2,0,1,4,1,2,5,0,15,2,5,2.294736842105263,3.1473684210526316,26,2.451219512195122,2.5,7
1,0,1,3,7,0,4,2,1,2,7,0,1,3,0,17,3,6,2.975609756097561,2.524390243902439,8,2.6931818181818183,2.4318181818181817,9
2,6,0,3,4,1,3,6,0,5,0,0,1,4,1,22,4,6,2.6,2.9789473684210526,10,3.034090909090909,2.9545454545454546,10
4,2,1,2,1,0,5,2,0,6,1,0,0,2,0,20,3,0,2.7325581395348837,2.7325581395348837,53,2.402439024390244,3.1707317073170733,3
3,1,1,1,5,0,3,0,0,1,3,1,6,5,0,18,3,5,2.6153846153846154,2.8846153846153846,23,2.2195121951219514,2.9634146341463414,8
2,4,1,1,2,0,5,3,1,1,3,1,3,4,0,16,3,4,2.627906976744186,2.872093023255814,25,2.7195121951219514,3.1951219512195124,7
2,1,1,1,4,0,5,3,0,5,1,1,4,2,1,3,5,1,2.6595744680851063,3.0851063829787235,12,2.6219512195121952,2.8780487804878048,6
4,3,0,4,6,1,0,6,1,1,4,0,1,5,1,2,5,6,2.951219512195122,2.9390243902439024,9,2.5643564356435644,2.613861386138614,11
2,3,0,5,3,0,6,1,1,0,1,0,3,2,0,21,1,2,3.3902439024390243,2.024390243902439,1,2.231707317073171,2.975609756097561,3
3,1,1,4,7,0,3,5,1,3,2,0,2,3,1,29,4,2,2.4827586206896552,3.0114942528735633,24,2.757575757575758,2.5454545454545454,6
0,5,0,0,1,0,2,1,1,1,0,1,2,3,1,19,1,4,2.5913978494623655,2.763440860215054,26,2.451219512195122,2.5,5
3,2,1,0,4,0,3,6,1,5,4,0,2,1,1,30,2,1,2.5172413793103448,3.1494252873563218,19,2.763440860215054,2.5913978494623655,3
0,3,1,1,2,1,2,3,0,0,6,1,5,6,1,4,0,3,2.8780487804878048,2.6707317073170733,6,2.8068181818181817,2.5795454545454546,3
1,2,1,2,4,1,5,3,0,3,2,1,4,2,0,13,1,2,2.8902439024390243,2.5609756097560976,28,2.6704545454545454,2.4204545454545454,3
6,2,1,3,2,0,2,5,1,0,1,1,2,3,0,7,0,4,2.8902439024390243,2.451219512195122,5,3.3551401869158877,2.7196261682242993,4
2,4,1,2,5,0,2,5,0,6,5,1,2,7,0,14,5,2,2.768292682926829,2.8536585365853657,28,2.6704545454545454,2.4204545454545454,7
6,2,0,5,4,0,5,3,1,0,4,0,1,6,1,20,5,7,2.7325581395348837,2.7325581395348837,22,2.9789473684210526,2.6,12
2,3,1,5,2,0,1,0,0,3,2,1,5,0,0,5,5,1,2.7196261682242993,3.3551401869158877,7,2.451219512195122,2.8902439024390243,6
3,0,1,4,1,1,4,5,0,4,1,0,2,3,0,18,3,2,2.6153846153846154,2.8846153846153846,24,2.757575757575758,2.5454545454545454,5
2,1,1,3,5,0,3,1,0,4,3,1,1,6,0,25,3,2,3.1951219512195124,2.7195121951219514,16,2.872093023255814,2.627906976744186,5
0,1,0,3,2,0,8,1,0,2,4,0,7,2,1,8,10,1,2.4318181818181817,2.6931818181818183,17,2.524390243902439,2.975609756097561,11
0,2,1,5,4,1,3,5,0,2,3,0,1,2,0,53,5,0,3.1707317073170733,2.402439024390244,1,2.231707317073171,2.975609756097561,5
0,5,0,5,3,0,5,3,0,6,2,1,4,1,1,23,2,1,2.9634146341463414,2.2195121951219514,10,3.034090909090909,2.9545454545454546,3
3,1,1,2,3,0,5,3,0,2,3,1,4,3,0,12,3,2,2.8780487804878048,2.6219512195121952,13,2.5609756097560976,2.8902439024390243,5
2,3,1,4,0,0,0,3,0,4,3,1,4,2,0,15,4,3,2.294736842105263,3.1473684210526316,29,3.0114942528735633,2.4827586206896552,7
2,5,0,4,6,1,4,6,1,1,4,0,2,0,0,52,5,0,3.1219512195121952,3.0365853658536586,9,2.5643564356435644,2.613861386138614,5
2,3,1,3,0,1,5,0,1,2,4,0,3,1,0,21,2,7,3.3902439024390243,2.024390243902439,25,2.7195121951219514,3.1951219512195124,9
